brand_name,generic_name,manufacturer_name,product_type,active_ingredients,route,substance_name,application_number
,,,,[],,,ANDA070758
,,,,[],,,ANDA070795
,,,,[],,,ANDA070818
,,,,[],,,ANDA070850
,,,,[],,,ANDA070858
,,,,[],,,ANDA070871
,,,,[],,,ANDA070896
,,,,[],,,ANDA070914
,,,,[],,,ANDA070926
,,,,[],,,NDA015034
,,,,[],,,ANDA070931
,,,,[],,,ANDA070943
,,,,[],,,ANDA070949
,,,,[],,,ANDA070952
,,,,[],,,ANDA070960
,,,,[],,,ANDA070975
,,,,[],,,ANDA071012
,,,,[],,,ANDA071017
,,,,[],,,ANDA071051
,,,,[],,,ANDA071062
,,,,[],,,ANDA071063
,,,,[],,,NDA015426
,,,,[],,,ANDA071076
,,,,[],,,ANDA071086
,,,,[],,,ANDA071087
,,,,[],,,ANDA071098
,,,,[],,,NDA015539
,,,,[],,,ANDA071130
,,,,[],,,ANDA071173
,,,,[],,,ANDA071206
,,,,[],,,ANDA071208
,,,,[],,,ANDA071211
,,,,[],,,ANDA071234
,,,,[],,,ANDA071237
,,,,[],,,ANDA071239
,,,,[],,,NDA016012
,,,,[],,,ANDA071300
,,,,[],,,ANDA071308
,,,,[],,,ANDA071315
,,,,[],,,ANDA071338
,,,,[],,,NDA016033
,,,,[],,,ANDA071344
,,,,[],,,ANDA071368
,,,,[],,,ANDA071369
,,,,[],,,ANDA071371
,,,,[],,,ANDA071380
,,,,[],,,NDA016049
,,,,[],,,ANDA071458
,,,,[],,,ANDA071471
,,,,[],,,ANDA071472
,,,,[],,,ANDA071496
,,,,[],,,ANDA071508
,,,,[],,,ANDA071518
,,,,[],,,ANDA071525
,,,,[],,,ANDA071545
,,,,[],,,ANDA071550
,,,,[],,,ANDA071571
,,,,[],,,ANDA071575
,,,,[],,,ANDA071600
,,,,[],,,ANDA071613
,,,,[],,,ANDA071618
,,,,[],,,ANDA071627
,,,,[],,,ANDA071633
,,,,[],,,ANDA071665
,,,,[],,,ANDA071687
,,,,[],,,ANDA071723
,,,,[],,,ANDA071728
,,,,[],,,ANDA071730
,,,,[],,,ANDA071742
,,,,[],,,ANDA071743
,,,,[],,,ANDA071745
,,,,[],,,ANDA071785
,,,,[],,,ANDA071796
,,,,[],,,ANDA071816
,,,,[],,,ANDA071821
,,,,[],,,NDA016224
,,,,[],,,ANDA071849
,,,,[],,,ANDA071853
,,,,[],,,ANDA071863
,,,,[],,,ANDA071867
,,,,[],,,ANDA071886
,,,,[],,,ANDA071897
,,,,[],,,ANDA071943
,,,,[],,,ANDA071944
,,,,[],,,ANDA071950
,,,,[],,,ANDA071957
,,,,[],,,ANDA072003
,,,,[],,,ANDA072026
,,,,[],,,ANDA072041
,,,,[],,,ANDA072054
,,,,[],,,ANDA072061
,,,,[],,,ANDA072065
,,,,[],,,ANDA072067
,,,,[],,,ANDA072089
,,,,[],,,ANDA072090
,,,,[],,,ANDA072105
,,,,[],,,NDA016402
,,,,[],,,ANDA072118
,,,,[],,,ANDA072119
,,,,[],,,ANDA072129
,,,,[],,,ANDA072139
,,,,[],,,NDA016455
,,,,[],,,ANDA072198
,,,,[],,,ANDA072208
,,,,[],,,ANDA072212
,,,,[],,,ANDA072244
,,,,[],,,ANDA072264
,,,,[],,,NDA016517
,,,,[],,,ANDA072274
,,,,[],,,ANDA072293
,,,,[],,,ANDA072296
,,,,[],,,ANDA072302
,,,,[],,,ANDA072331
,,,,[],,,NDA016620
,,,,[],,,ANDA072386
,,,,[],,,ANDA072410
,,,,[],,,ANDA072436
,,,,[],,,ANDA072490
,,,,[],,,ANDA072517
,,,,[],,,ANDA072540
,,,,[],,,ANDA072600
,,,,[],,,ANDA072646
,,,,[],,,ANDA072648
,,,,[],,,NDA016677
,,,,[],,,ANDA072696
,,,,[],,,ANDA072697
,,,,[],,,NDA016678
,,,,[],,,ANDA072727
,,,,[],,,ANDA072761
,,,,[],,,ANDA072768
,,,,[],,,ANDA072769
,,,,[],,,ANDA072779
,,,,[],,,ANDA072786
,,,,[],,,ANDA072799
,,,,[],,,ANDA072825
,,,,[],,,ANDA072981
,,,,[],,,ANDA072992
,,,,[],,,ANDA073008
,,,,[],,,ANDA073009
,,,,[],,,ANDA073019
,,,,[],,,ANDA073095
,,,,[],,,ANDA073143
,,,,[],,,ANDA073192
,,,,[],,,ANDA073209
,,,,[],,,ANDA073250
,,,,[],,,ANDA073290
,,,,[],,,ANDA073303
,,,,[],,,ANDA073316
,,,,[],,,ANDA073317
,,,,[],,,ANDA073352
,,,,[],,,ANDA073357
,,,,[],,,ANDA073381
,,,,[],,,ANDA073443
,,,,[],,,ANDA073445
,,,,[],,,ANDA073484
,,,,[],,,ANDA073485
,,,,[],,,ANDA073517
,,,,[],,,ANDA073590
,,,,[],,,ANDA073638
,,,,[],,,ANDA073645
,,,,[],,,ANDA073661
,,,,[],,,ANDA073667
,,,,[],,,ANDA073676
,,,,[],,,ANDA073677
,,,,[],,,ANDA074018
,,,,[],,,ANDA074028
,,,,[],,,ANDA074037
,,,,[],,,ANDA074084
,,,,[],,,ANDA074097
,,,,[],,,ANDA074100
,,,,[],,,ANDA074112
,,,,[],,,ANDA074114
,,,,[],,,ANDA074121
,,,,[],,,ANDA074128
,,,,[],,,ANDA074151
,,,,[],,,ANDA074171
,,,,[],,,ANDA074172
,,,,[],,,NDA006514
,,,,[],,,ANDA074188
,,,,[],,,ANDA074201
,,,,[],,,ANDA074209
,,,,[],,,ANDA074211
,,,,[],,,ANDA074217
,,,,[],,,ANDA074270
,,,,[],,,ANDA074271
,,,,[],,,ANDA074276
,,,,[],,,ANDA074278
,,,,[],,,ANDA074289
,,,,[],,,ANDA074299
,,,,[],,,ANDA074311
,,,,[],,,ANDA074317
,,,,[],,,ANDA074319
,,,,[],,,ANDA074320
,,,,[],,,ANDA074339
,,,,[],,,NDA016796
,,,,[],,,ANDA074342
,,,,[],,,ANDA074361
,,,,[],,,ANDA074378
,,,,[],,,ANDA074447
,,,,[],,,ANDA074450
,,,,[],,,ANDA074454
,,,,[],,,ANDA074457
,,,,[],,,ANDA074460
,,,,[],,,ANDA074471
,,,,[],,,ANDA074493
,,,,[],,,ANDA074499
,,,,[],,,ANDA074500
,,,,[],,,ANDA074513
,,,,[],,,NDA016830
,,,,[],,,ANDA074521
,,,,[],,,ANDA074541
,,,,[],,,ANDA074590
,,,,[],,,ANDA074591
,,,,[],,,ANDA074600
,,,,[],,,ANDA074603
,,,,[],,,NDA016851
,,,,[],,,ANDA074638
,,,,[],,,ANDA074639
,,,,[],,,ANDA074642
,,,,[],,,ANDA074648
,,,,[],,,ANDA074667
,,,,[],,,ANDA074674
,,,,[],,,ANDA074679
,,,,[],,,NDA016862
,,,,[],,,ANDA074707
,,,,[],,,ANDA074727
,,,,[],,,ANDA074744
,,,,[],,,ANDA074751
,,,,[],,,ANDA074759
,,,,[],,,ANDA074782
,,,,[],,,ANDA074794
,,,,[],,,ANDA074800
,,,,[],,,ANDA074815
,,,,[],,,NDA016913
,,,,[],,,ANDA074839
,,,,[],,,NDA016923
,,,,[],,,ANDA074851
,,,,[],,,ANDA074862
,,,,[],,,NDA016928
,,,,[],,,ANDA074874
,,,,[],,,ANDA074889
,,,,[],,,NDA016931
,,,,[],,,ANDA074899
,,,,[],,,ANDA074911
,,,,[],,,ANDA074914
,,,,[],,,ANDA074916
,,,,[],,,ANDA074946
,,,,[],,,ANDA074952
,,,,[],,,ANDA074966
,,,,[],,,ANDA074970
,,,,[],,,ANDA074988
,,,,[],,,ANDA075014
,,,,[],,,ANDA075046
,,,,[],,,ANDA075065
,,,,[],,,ANDA075089
,,,,[],,,ANDA075094
,,,,[],,,ANDA075095
,,,,[],,,ANDA075101
,,,,[],,,ANDA075116
,,,,[],,,ANDA075167
,,,,[],,,ANDA075182
,,,,[],,,ANDA075205
,,,,[],,,ANDA075208
,,,,[],,,ANDA075213
,,,,[],,,ANDA075237
,,,,[],,,ANDA075247
,,,,[],,,ANDA075282
,,,,[],,,ANDA075299
,,,,[],,,ANDA075315
,,,,[],,,ANDA075348
,,,,[],,,ANDA075352
,,,,[],,,ANDA075357
,,,,[],,,ANDA075362
,,,,[],,,ANDA075363
,,,,[],,,ANDA075393
,,,,[],,,ANDA075396
,,,,[],,,ANDA075400
,,,,[],,,ANDA075451
,,,,[],,,ANDA075465
,,,,[],,,ANDA075467
,,,,[],,,ANDA075480
,,,,[],,,ANDA075499
,,,,[],,,ANDA075501
,,,,[],,,ANDA075510
,,,,[],,,ANDA075512
,,,,[],,,ANDA075565
,,,,[],,,ANDA075584
,,,,[],,,NDA017098
,,,,[],,,ANDA075630
,,,,[],,,ANDA075634
,,,,[],,,ANDA075657
,,,,[],,,ANDA075659
,,,,[],,,ANDA075663
,,,,[],,,ANDA075687
,,,,[],,,ANDA075689
,,,,[],,,ANDA075696
,,,,[],,,ANDA075697
,,,,[],,,ANDA075705
,,,,[],,,ANDA075716
,,,,[],,,ANDA075740
,,,,[],,,ANDA075743
,,,,[],,,ANDA075751
,,,,[],,,NDA017243
,,,,[],,,ANDA075757
,,,,[],,,ANDA075768
,,,,[],,,ANDA075800
,,,,[],,,ANDA075829
,,,,[],,,ANDA075852
,,,,[],,,NDA017279
,,,,[],,,ANDA075863
,,,,[],,,ANDA075871
,,,,[],,,ANDA075884
,,,,[],,,ANDA075896
,,,,[],,,ANDA075909
,,,,[],,,ANDA075911
,,,,[],,,ANDA075912
,,,,[],,,ANDA075941
,,,,[],,,ANDA075994
,,,,[],,,ANDA075998
,,,,[],,,ANDA076000
,,,,[],,,ANDA076001
,,,,[],,,ANDA076017
,,,,[],,,ANDA076058
,,,,[],,,NDA017366
,,,,[],,,ANDA076105
,,,,[],,,ANDA076119
,,,,[],,,ANDA076122
,,,,[],,,ANDA076124
,,,,[],,,NDA017371
,,,,[],,,ANDA076140
,,,,[],,,ANDA076152
,,,,[],,,ANDA076153
,,,,[],,,ANDA076159
,,,,[],,,ANDA076163
,,,,[],,,ANDA076166
,,,,[],,,ANDA076185
,,,,[],,,ANDA076198
,,,,[],,,ANDA076219
,,,,[],,,ANDA076222
,,,,[],,,ANDA076234
,,,,[],,,ANDA076235
,,,,[],,,ANDA076256
,,,,[],,,ANDA076266
,,,,[],,,ANDA076296
,,,,[],,,ANDA076301
,,,,[],,,ANDA076314
,,,,[],,,ANDA076317
,,,,[],,,ANDA076328
,,,,[],,,ANDA076330
,,,,[],,,ANDA076333
,,,,[],,,ANDA076334
,,,,[],,,ANDA076335
,,,,[],,,ANDA076336
,,,,[],,,ANDA076337
,,,,[],,,ANDA076343
,,,,[],,,ANDA076366
,,,,[],,,ANDA076368
,,,,[],,,ANDA076391
,,,,[],,,ANDA076396
,,,,[],,,ANDA076403
,,,,[],,,NDA017423
,,,,[],,,ANDA076422
,,,,[],,,ANDA076438
,,,,[],,,ANDA076446
,,,,[],,,ANDA076449
,,,,[],,,ANDA076452
,,,,[],,,ANDA076458
,,,,[],,,ANDA076471
,,,,[],,,ANDA076485
,,,,[],,,ANDA076549
,,,,[],,,ANDA076550
,,,,[],,,ANDA076563
,,,,[],,,ANDA076596
,,,,[],,,ANDA076598
,,,,[],,,ANDA076603
,,,,[],,,ANDA076620
,,,,[],,,ANDA076624
,,,,[],,,ANDA076630
,,,,[],,,ANDA076652
,,,,[],,,NDA006917
,,,,[],,,ANDA076655
,,,,[],,,ANDA076679
,,,,[],,,ANDA076697
,,,,[],,,ANDA076701
,,,,[],,,ANDA076715
,,,,[],,,ANDA076722
,,,,[],,,ANDA076748
,,,,[],,,ANDA076785
,,,,[],,,ANDA076787
,,,,[],,,ANDA076801
,,,,[],,,ANDA076805
,,,,[],,,ANDA076809
,,,,[],,,ANDA076818
,,,,[],,,ANDA076821
,,,,[],,,ANDA076826
,,,,[],,,ANDA076840
,,,,[],,,ANDA076855
,,,,[],,,ANDA076868
,,,,[],,,ANDA076872
,,,,[],,,ANDA076884
,,,,[],,,NDA017498
,,,,[],,,ANDA076907
,,,,[],,,ANDA076916
,,,,[],,,ANDA076918
,,,,[],,,ANDA076933
,,,,[],,,ANDA076951
,,,,[],,,ANDA076957
,,,,[],,,ANDA076969
,,,,[],,,ANDA077005
,,,,[],,,ANDA077007
,,,,[],,,ANDA077009
,,,,[],,,ANDA077039
,,,,[],,,ANDA077050
,,,,[],,,ANDA077059
,,,,[],,,ANDA077065
,,,,[],,,ANDA077072
,,,,[],,,NDA017530
,,,,[],,,ANDA077086
,,,,[],,,ANDA077107
,,,,[],,,NDA017535
,,,,[],,,ANDA077149
,,,,[],,,NDA017536
,,,,[],,,NDA017540
,,,,[],,,ANDA077196
,,,,[],,,ANDA077205
,,,,[],,,ANDA077210
,,,,[],,,ANDA077212
,,,,[],,,ANDA077238
,,,,[],,,NDA017549
,,,,[],,,ANDA077249
,,,,[],,,ANDA077263
,,,,[],,,ANDA077270
,,,,[],,,NDA017553
,,,,[],,,ANDA077303
,,,,[],,,ANDA077306
,,,,[],,,ANDA077308
,,,,[],,,ANDA077314
,,,,[],,,ANDA077323
,,,,[],,,ANDA077324
,,,,[],,,ANDA077330
,,,,[],,,ANDA077334
,,,,[],,,ANDA077339
,,,,[],,,ANDA077354
,,,,[],,,ANDA077370
,,,,[],,,ANDA077399
,,,,[],,,ANDA077408
,,,,[],,,ANDA077419
,,,,[],,,ANDA077421
,,,,[],,,NDA017569
,,,,[],,,NDA017573
,,,,[],,,ANDA077474
,,,,[],,,ANDA077483
,,,,[],,,ANDA077488
,,,,[],,,ANDA077511
,,,,[],,,ANDA077543
,,,,[],,,ANDA077549
,,,,[],,,ANDA077550
,,,,[],,,ANDA077568
,,,,[],,,ANDA077571
,,,,[],,,ANDA077584
,,,,[],,,ANDA077653
,,,,[],,,ANDA077654
,,,,[],,,ANDA077661
,,,,[],,,ANDA077670
,,,,[],,,ANDA077690
,,,,[],,,ANDA077703
,,,,[],,,ANDA077712
,,,,[],,,ANDA077716
,,,,[],,,ANDA077725
,,,,[],,,ANDA077729
,,,,[],,,ANDA077732
,,,,[],,,ANDA077742
,,,,[],,,ANDA077745
,,,,[],,,ANDA077760
,,,,[],,,NDA017613
,,,,[],,,ANDA077767
,,,,[],,,ANDA077777
,,,,[],,,ANDA077798
,,,,[],,,ANDA077800
,,,,[],,,ANDA077828
,,,,[],,,NDA017630
,,,,[],,,ANDA077844
,,,,[],,,ANDA077870
,,,,[],,,ANDA077871
,,,,[],,,ANDA077890
,,,,[],,,ANDA077900
,,,,[],,,NDA017641
,,,,[],,,ANDA077918
,,,,[],,,ANDA077937
,,,,[],,,ANDA077944
,,,,[],,,ANDA077947
,,,,[],,,NDA017648
,,,,[],,,ANDA077955
,,,,[],,,ANDA077958
,,,,[],,,ANDA077975
,,,,[],,,ANDA077982
,,,,[],,,ANDA077993
,,,,[],,,ANDA078004
,,,,[],,,ANDA078036
,,,,[],,,ANDA078043
,,,,[],,,ANDA078046
,,,,[],,,ANDA078066
,,,,[],,,ANDA078107
,,,,[],,,ANDA078126
,,,,[],,,NDA017672
,,,,[],,,ANDA078155
,,,,[],,,ANDA078164
,,,,[],,,NDA017680
,,,,[],,,ANDA078197
,,,,[],,,ANDA078228
,,,,[],,,ANDA078239
,,,,[],,,NDA017688
,,,,[],,,ANDA078258
,,,,[],,,NDA017691
,,,,[],,,ANDA078288
,,,,[],,,ANDA078293
,,,,[],,,ANDA078297
,,,,[],,,ANDA078314
,,,,[],,,ANDA078318
,,,,[],,,NDA017697
,,,,[],,,ANDA078336
,,,,[],,,NDA017701
,,,,[],,,ANDA078361
,,,,[],,,ANDA078365
,,,,[],,,ANDA078366
,,,,[],,,ANDA078378
,,,,[],,,ANDA078391
,,,,[],,,NDA017716
,,,,[],,,ANDA078431
,,,,[],,,ANDA078447
,,,,[],,,ANDA078474
,,,,[],,,ANDA078483
,,,,[],,,ANDA078485
,,,,[],,,ANDA078523
,,,,[],,,ANDA078534
,,,,[],,,ANDA078545
,,,,[],,,ANDA078562
,,,,[],,,ANDA078565
,,,,[],,,ANDA078577
,,,,[],,,ANDA078589
,,,,[],,,ANDA078595
,,,,[],,,ANDA078604
,,,,[],,,ANDA078605
,,,,[],,,ANDA078610
,,,,[],,,ANDA078614
,,,,[],,,ANDA078619
,,,,[],,,ANDA078631
,,,,[],,,ANDA078635
,,,,[],,,NDA017769
,,,,[],,,ANDA078638
,,,,[],,,NDA017771
,,,,[],,,NDA017780
,,,,[],,,ANDA078682
,,,,[],,,ANDA078697
,,,,[],,,ANDA078700
,,,,[],,,ANDA078708
,,,,[],,,ANDA078712
,,,,[],,,NDA017784
,,,,[],,,ANDA078725
,,,,[],,,ANDA078728
,,,,[],,,ANDA078730
,,,,[],,,ANDA078734
,,,,[],,,NDA017788
,,,,[],,,ANDA078739
,,,,[],,,ANDA078773
,,,,[],,,ANDA078776
,,,,[],,,ANDA078783
,,,,[],,,ANDA078790
,,,,[],,,ANDA078792
,,,,[],,,ANDA078808
,,,,[],,,ANDA078845
,,,,[],,,ANDA078867
,,,,[],,,ANDA078879
,,,,[],,,ANDA078888
,,,,[],,,NDA017814
,,,,[],,,ANDA078998
,,,,[],,,ANDA079012
,,,,[],,,ANDA079040
,,,,[],,,ANDA079057
,,,,[],,,ANDA079072
,,,,[],,,NDA017851
,,,,[],,,ANDA079117
,,,,[],,,ANDA079132
,,,,[],,,ANDA079139
,,,,[],,,NDA017857
,,,,[],,,ANDA079174
,,,,[],,,ANDA079198
,,,,[],,,ANDA079209
,,,,[],,,ANDA079212
,,,,[],,,ANDA079216
,,,,[],,,ANDA079226
,,,,[],,,ANDA080021
,,,,[],,,ANDA080025
,,,,[],,,ANDA080086
,,,,[],,,ANDA080188
,,,,[],,,ANDA080268
,,,,[],,,ANDA080281
,,,,[],,,ANDA080344
,,,,[],,,ANDA080353
,,,,[],,,ANDA080366
,,,,[],,,ANDA080387
,,,,[],,,ANDA080397
,,,,[],,,ANDA080414
,,,,[],,,ANDA080426
,,,,[],,,ANDA080525
,,,,[],,,ANDA080573
,,,,[],,,ANDA080581
,,,,[],,,ANDA080637
,,,,[],,,NDA017941
,,,,[],,,ANDA080686
,,,,[],,,ANDA080689
,,,,[],,,ANDA080704
,,,,[],,,ANDA080715
,,,,[],,,ANDA080722
,,,,[],,,ANDA080728
,,,,[],,,NDA017948
,,,,[],,,ANDA080741
,,,,[],,,ANDA080745
,,,,[],,,ANDA080749
,,,,[],,,ANDA080761
,,,,[],,,ANDA080774
,,,,[],,,ANDA080784
,,,,[],,,NDA017956
,,,,[],,,ANDA080825
,,,,[],,,ANDA080840
,,,,[],,,ANDA080842
,,,,[],,,ANDA080854
,,,,[],,,ANDA080855
,,,,[],,,ANDA080914
,,,,[],,,ANDA080939
,,,,[],,,ANDA080955
,,,,[],,,ANDA080985
,,,,[],,,ANDA081043
,,,,[],,,ANDA081050
,,,,[],,,ANDA081051
,,,,[],,,ANDA081096
,,,,[],,,ANDA081097
,,,,[],,,ANDA081190
,,,,[],,,ANDA081214
,,,,[],,,ANDA081216
,,,,[],,,ANDA081225
,,,,[],,,NDA017989
,,,,[],,,ANDA081299
,,,,[],,,ANDA081319
,,,,[],,,ANDA083003
,,,,[],,,ANDA083021
,,,,[],,,ANDA083145
,,,,[],,,ANDA083151
,,,,[],,,ANDA083176
,,,,[],,,ANDA083183
,,,,[],,,ANDA083187
,,,,[],,,ANDA083239
,,,,[],,,ANDA083243
,,,,[],,,ANDA083245
,,,,[],,,ANDA083246
,,,,[],,,ANDA083262
,,,,[],,,ANDA083275
,,,,[],,,ANDA083283
,,,,[],,,ANDA083317
,,,,[],,,ANDA083364
,,,,[],,,ANDA083380
,,,,[],,,ANDA083389
,,,,[],,,ANDA083390
,,,,[],,,ANDA083403
,,,,[],,,ANDA083442
,,,,[],,,ANDA083464
,,,,[],,,NDA018029
,,,,[],,,NDA018035
,,,,[],,,ANDA083571
,,,,[],,,NDA018039
,,,,[],,,ANDA083632
,,,,[],,,ANDA083677
,,,,[],,,ANDA083712
,,,,[],,,ANDA083714
,,,,[],,,ANDA083722
,,,,[],,,NDA018047
,,,,[],,,ANDA083767
,,,,[],,,ANDA083821
,,,,[],,,ANDA083838
,,,,[],,,ANDA083872
,,,,[],,,ANDA083889
,,,,[],,,ANDA083897
,,,,[],,,ANDA083921
,,,,[],,,ANDA083939
,,,,[],,,ANDA083973
,,,,[],,,ANDA083993
,,,,[],,,ANDA084029
,,,,[],,,ANDA084030
,,,,[],,,ANDA084053
,,,,[],,,ANDA084072
,,,,[],,,ANDA084081
,,,,[],,,ANDA084086
,,,,[],,,ANDA084125
,,,,[],,,ANDA084134
,,,,[],,,NDA018076
,,,,[],,,ANDA084238
,,,,[],,,NDA018084
,,,,[],,,ANDA084285
,,,,[],,,ANDA084287
,,,,[],,,ANDA084325
,,,,[],,,ANDA084331
,,,,[],,,ANDA084355
,,,,[],,,NDA007883
,,,,[],,,ANDA084361
,,,,[],,,ANDA084427
,,,,[],,,ANDA084439
,,,,[],,,ANDA084517
,,,,[],,,ANDA084533
,,,,[],,,ANDA084555
,,,,[],,,ANDA084576
,,,,[],,,ANDA084577
,,,,[],,,ANDA084600
,,,,[],,,ANDA084616
,,,,[],,,ANDA084644
,,,,[],,,ANDA084649
,,,,[],,,ANDA084652
,,,,[],,,ANDA084678
,,,,[],,,ANDA084699
,,,,[],,,ANDA084702
,,,,[],,,ANDA084707
,,,,[],,,ANDA084708
,,,,[],,,ANDA084714
,,,,[],,,ANDA084719
,,,,[],,,ANDA084736
,,,,[],,,ANDA084741
,,,,[],,,ANDA084772
,,,,[],,,ANDA084803
,,,,[],,,ANDA084804
,,,,[],,,ANDA084810
,,,,[],,,NDA018147
,,,,[],,,ANDA084831
,,,,[],,,ANDA084899
,,,,[],,,ANDA084928
,,,,[],,,ANDA084937
,,,,[],,,ANDA084964
,,,,[],,,ANDA084991
,,,,[],,,ANDA085046
,,,,[],,,ANDA085061
,,,,[],,,ANDA085076
,,,,[],,,ANDA085123
,,,,[],,,ANDA085125
,,,,[],,,ANDA085133
,,,,[],,,ANDA085140
,,,,[],,,ANDA085152
,,,,[],,,ANDA085163
,,,,[],,,ANDA085169
,,,,[],,,ANDA085186
,,,,[],,,ANDA085188
,,,,[],,,ANDA085207
,,,,[],,,NDA018185
,,,,[],,,ANDA085217
,,,,[],,,ANDA085218
,,,,[],,,ANDA085221
,,,,[],,,ANDA085228
,,,,[],,,ANDA085232
,,,,[],,,ANDA085233
,,,,[],,,ANDA085263
,,,,[],,,ANDA085287
,,,,[],,,ANDA085321
,,,,[],,,ANDA085328
,,,,[],,,ANDA085353
,,,,[],,,ANDA085365
,,,,[],,,ANDA085376
,,,,[],,,ANDA085402
,,,,[],,,ANDA085412
,,,,[],,,ANDA085418
,,,,[],,,ANDA085434
,,,,[],,,ANDA085435
,,,,[],,,NDA018211
,,,,[],,,ANDA085487
,,,,[],,,ANDA085529
,,,,[],,,ANDA085532
,,,,[],,,ANDA085533
,,,,[],,,NDA018229
,,,,[],,,ANDA085543
,,,,[],,,ANDA085562
,,,,[],,,ANDA085583
,,,,[],,,NDA018232
,,,,[],,,ANDA085592
,,,,[],,,ANDA085610
,,,,[],,,ANDA085622
,,,,[],,,ANDA085628
,,,,[],,,ANDA085658
,,,,[],,,ANDA085670
,,,,[],,,ANDA085671
,,,,[],,,ANDA085751
,,,,[],,,ANDA085755
,,,,[],,,ANDA085763
,,,,[],,,ANDA085772
,,,,[],,,ANDA085809
,,,,[],,,ANDA085816
,,,,[],,,ANDA085839
,,,,[],,,ANDA085841
,,,,[],,,ANDA085868
,,,,[],,,NDA018252
,,,,[],,,ANDA085878
,,,,[],,,ANDA085897
,,,,[],,,ANDA085909
,,,,[],,,ANDA085914
,,,,[],,,NDA018261
,,,,[],,,ANDA085958
,,,,[],,,ANDA085992
,,,,[],,,ANDA085994
,,,,[],,,NDA018267
,,,,[],,,ANDA086003
,,,,[],,,ANDA086066
,,,,[],,,NDA018271
,,,,[],,,ANDA086087
,,,,[],,,NDA018272
,,,,[],,,ANDA086123
,,,,[],,,ANDA086148
,,,,[],,,ANDA086159
,,,,[],,,ANDA086163
,,,,[],,,ANDA086167
,,,,[],,,ANDA086178
,,,,[],,,ANDA086189
,,,,[],,,ANDA086202
,,,,[],,,ANDA086209
,,,,[],,,ANDA086223
,,,,[],,,ANDA086331
,,,,[],,,ANDA086358
,,,,[],,,ANDA086385
,,,,[],,,ANDA086386
,,,,[],,,ANDA086392
,,,,[],,,ANDA086480
,,,,[],,,ANDA086507
,,,,[],,,ANDA086545
,,,,[],,,ANDA086574
,,,,[],,,ANDA086681
,,,,[],,,ANDA086695
,,,,[],,,ANDA086714
,,,,[],,,NDA018316
,,,,[],,,ANDA086737
,,,,[],,,ANDA086808
,,,,[],,,ANDA086823
,,,,[],,,ANDA086840
,,,,[],,,ANDA086842
,,,,[],,,ANDA086844
,,,,[],,,ANDA086865
,,,,[],,,ANDA086874
,,,,[],,,ANDA086876
,,,,[],,,ANDA086900
,,,,[],,,NDA018337
,,,,[],,,ANDA086911
,,,,[],,,ANDA086962
,,,,[],,,ANDA087003
,,,,[],,,ANDA087005
,,,,[],,,ANDA087014
,,,,[],,,ANDA087048
,,,,[],,,ANDA087060
,,,,[],,,ANDA087078
,,,,[],,,ANDA087085
,,,,[],,,ANDA087118
,,,,[],,,ANDA087136
,,,,[],,,NDA018365
,,,,[],,,ANDA087155
,,,,[],,,ANDA087195
,,,,[],,,ANDA087197
,,,,[],,,ANDA087202
,,,,[],,,ANDA087203
,,,,[],,,ANDA087243
,,,,[],,,ANDA087275
,,,,[],,,ANDA087285
,,,,[],,,ANDA087301
,,,,[],,,ANDA087341
,,,,[],,,ANDA087362
,,,,[],,,ANDA087364
,,,,[],,,ANDA087366
,,,,[],,,ANDA087381
,,,,[],,,ANDA087396
,,,,[],,,ANDA087410
,,,,[],,,NDA018398
,,,,[],,,ANDA087423
,,,,[],,,ANDA087448
,,,,[],,,NDA018400
,,,,[],,,ANDA087460
,,,,[],,,ANDA087463
,,,,[],,,ANDA087471
,,,,[],,,ANDA087517
,,,,[],,,ANDA087518
,,,,[],,,ANDA087519
,,,,[],,,ANDA087520
,,,,[],,,ANDA087524
,,,,[],,,ANDA087532
,,,,[],,,ANDA087533
,,,,[],,,ANDA087535
,,,,[],,,ANDA087541
,,,,[],,,ANDA087552
,,,,[],,,ANDA087562
,,,,[],,,ANDA087567
,,,,[],,,ANDA087593
,,,,[],,,ANDA087595
,,,,[],,,ANDA087608
,,,,[],,,ANDA087630
,,,,[],,,ANDA087637
,,,,[],,,ANDA087644
,,,,[],,,ANDA087645
,,,,[],,,ANDA087648
,,,,[],,,ANDA087674
,,,,[],,,ANDA087686
,,,,[],,,ANDA087687
,,,,[],,,ANDA087695
,,,,[],,,ANDA087701
,,,,[],,,ANDA087725
,,,,[],,,NDA003444
,,,,[],,,ANDA087739
,,,,[],,,ANDA087745
,,,,[],,,ANDA087773
,,,,[],,,NDA018458
,,,,[],,,ANDA087781
,,,,[],,,NDA018459
,,,,[],,,ANDA087809
,,,,[],,,ANDA087846
,,,,[],,,ANDA087854
,,,,[],,,ANDA087858
,,,,[],,,ANDA087865
,,,,[],,,ANDA087872
,,,,[],,,NDA018469
,,,,[],,,NDA018470
,,,,[],,,ANDA087909
,,,,[],,,ANDA087918
,,,,[],,,ANDA087936
,,,,[],,,NDA018482
,,,,[],,,NDA018485
,,,,[],,,ANDA087995
,,,,[],,,ANDA087999
,,,,[],,,NDA018489
,,,,[],,,ANDA088016
,,,,[],,,NDA008228
,,,,[],,,ANDA088063
,,,,[],,,ANDA088067
,,,,[],,,ANDA088075
,,,,[],,,ANDA088085
,,,,[],,,ANDA088088
,,,,[],,,ANDA088094
,,,,[],,,ANDA088108
